sku,price,special_price
CGW-37535,4.5573,4.5573
CGW-37543,3.1333,3.1333
CGW-37545,3.6947,3.6947
CGW-37550,8.58,8.58
CGW-37573,3.5027,3.5027
CGW-37673,17.0813,17.0813
CGW-38003,14.5533,14.5533
CGW-38005,14.8813,14.8813
CGW-38006,17.0667,17.0667
CGW-38007,15.9067,15.9067
CGW-38008,15.9067,15.9067
CGW-38009,15.9067,15.9067
CGW-38010,17.0667,17.0667
CGW-38011,17.284,17.284
CGW-38012,17.284,17.284
CGW-38013,18.54,18.54
CGW-38014,17.284,17.284
CGW-38015,17.284,17.284
CGW-38017,20.3547,20.3547
CGW-38019,20.3547,20.3547
CGW-38501,18.4267,18.4267
CGW-38502,18.4267,18.4267
CGW-38503,18.4267,18.4267
CGW-38562,19.708,19.708
CGW-38613,19.068,19.068
CGW-38616,19.068,19.068
CGW-39202,4.0587,4.0587
CGW-39204,4.0587,4.0587
CGW-39205,4.0587,4.0587
CGW-39212,5.4747,5.4747
CGW-39214,5.4747,5.4747
CGW-39215,5.4747,5.4747
CGW-39400,4.1587,4.1587
CGW-39402,3.8653,3.8653
CGW-39404,3.8653,3.8653
CGW-39405,4.1587,4.1587
CGW-39406,4.1587,4.1587
CGW-39410,5.5747,5.5747
CGW-39411,5.3187,5.3187
CGW-39412,5.016,5.016
CGW-39414,5.016,5.016
CGW-39415,5.016,5.016
CGW-39416,5.724,5.724
CGW-39420,4.1587,4.1587
CGW-39421,4.1587,4.1587
CGW-39422,3.8653,3.8653
CGW-39424,4.1587,4.1587
CGW-39425,4.1587,4.1587
CGW-39426,4.1587,4.1587
CGW-39431,5.5747,5.5747
CGW-39432,5.016,5.016
CGW-39434,5.016,5.016
CGW-39435,5.016,5.016
CGW-39903,1.9227,1.9227
CGW-39904,1.9227,1.9227
CGW-39905,1.9227,1.9227
CGW-39907,1.7133,1.7133
CGW-39908,1.6467,1.6467
CGW-39909,1.6787,1.6787
CGW-39910,1.7133,1.7133
CGW-39912,1.9227,1.9227
CGW-39913,1.972,1.972
CGW-39915,2.072,2.072
CGW-39916,2.072,2.072
CGW-39917,21.5027,21.5027
CGW-39920,2.1507,2.1507
CGW-39921,1.96,1.96
CGW-39922,1.96,1.96
CGW-39923,1.96,1.96
CGW-39924,2.656,2.656
CGW-39925,2.656,2.656
CGW-39926,2.7053,2.7053
CGW-39927,2.7627,2.7627
CGW-39928,2.5773,2.5773
CGW-39929,2.5773,2.5773
CGW-39930,2.5773,2.5773
CGW-39931,2.5907,2.5907
CGW-39932,2.3373,2.3373
CGW-39933,2.4947,2.4947
CGW-39934,2.6107,2.6107
CGW-39935,3.0267,3.0267
CGW-39936,3.0827,3.0827
CGW-39937,3.0827,3.0827
CGW-39938,4.3573,4.3573
CGW-39939,4.6133,4.6133
CGW-39941,3.588,3.588
CGW-39942,3.324,3.324
CGW-39943,3.688,3.688
CGW-39947,4.1187,4.1187
CGW-39948,4.0507,4.0507
CGW-39949,4.2213,4.2213
CGW-39950,4.82,4.82
CGW-39952,5.2693,5.2693
CGW-39953,5.2693,5.2693
CGW-39954,6.4573,6.4573
CGW-39955,6.864,6.864
CGW-39956,7.212,7.212
CGW-39964,2.0147,2.0147
CGW-39965,1.8707,1.8707
CGW-39966,2.0147,2.0147
CGW-39967,20.1493,20.1493
CGW-39968,2.1147,2.1147
CGW-39977,2.3573,2.3573
CGW-39978,2.1653,2.1653
CGW-39979,2.336,2.336
CGW-39988,2.8267,2.8267
CGW-39989,2.6253,2.6253
CGW-39990,2.6253,2.6253
CGW-39992,2.876,2.876
CGW-39999,3.8093,3.8093
CGW-40002,2.5773,2.5773
CGW-40003,3.7387,3.7387
CGW-40005,3.7667,3.7667
CGW-40006,3.9947,3.9947
CGW-41004,4.4933,4.4933
CGW-41005,4.1733,4.1733
CGW-41006,4.4933,4.4933
CGW-41008,4.8413,4.8413
CGW-41018,4.008,4.008
CGW-41019,4.008,4.008
CGW-41035,2.264,2.264
CGW-41036,2.228,2.228
CGW-41037,2.2493,2.2493
CGW-41038,2.7133,2.7133
CGW-41039,2.7627,2.7627
CGW-41044,6.4573,6.4573
CGW-41121,4.6133,4.6133
CGW-41122,4.6213,4.6213
CGW-41123,4.7413,4.7413
CGW-41500,3.8373,3.8373
CGW-41501,3.8947,3.8947
CGW-41502,4.308,4.308
CGW-41503,4.272,4.272
CGW-41504,4.272,4.272
CGW-41510,2.264,2.264
CGW-41511,3.9947,3.9947
CGW-41513,6.1867,6.1867
CGW-41514,6.5933,6.5933
CGW-41515,6.6853,6.6853
CGW-41516,7.212,7.212
CGW-41517,7.476,7.476
CGW-41518,7.74,7.74
CGW-41608,4.144,4.144
CGW-41630,2.2493,2.2493
CGW-41631,2.8907,2.8907
CGW-42102,3.632,3.632
CGW-42103,3.6933,3.6933
CGW-42104,3.632,3.632
CGW-42105,3.98,3.98
CGW-42106,3.98,3.98
CGW-42120,3.88,3.88
CGW-42122,3.6933,3.6933
CGW-42124,3.98,3.98
CGW-42126,3.98,3.98
CGW-42132,5.3893,5.3893
CGW-42145,4.9773,4.9773
CGW-42146,4.8493,4.8493
CGW-42161,4.9773,4.9773
CGW-42162,4.9773,4.9773
CGW-42164,4.9773,4.9773
CGW-42165,4.9773,4.9773
CGW-42300,3.4693,3.4693
CGW-42301,3.4693,3.4693
CGW-42302,3.4693,3.4693
CGW-42304,3.4693,3.4693
CGW-42305,3.4693,3.4693
CGW-42306,3.4693,3.4693
CGW-42310,5.4747,5.4747
CGW-42311,4.708,4.708
CGW-42312,4.708,4.708
CGW-42314,4.708,4.708
CGW-42315,4.708,4.708
CGW-42316,4.708,4.708
CGW-42320,3.9587,3.9587
CGW-42321,3.4693,3.4693
CGW-42322,3.4693,3.4693
CGW-42324,3.4693,3.4693
CGW-42325,3.4693,3.4693
CGW-42326,3.4693,3.4693
CGW-42331,5.4747,5.4747
CGW-42332,4.708,4.708
CGW-42334,4.708,4.708
CGW-42335,4.708,4.708
CGW-42336,4.708,4.708
CGW-42342,4.4493,4.4493
CGW-42344,4.4493,4.4493
CGW-42345,4.4493,4.4493
CGW-42346,5.076,5.076
CGW-42351,6.5933,6.5933
CGW-42352,5.668,5.668
CGW-42354,5.668,5.668
CGW-42355,5.668,5.668
CGW-42356,6.5933,6.5933
CGW-42361,5.076,5.076
CGW-42362,4.4493,4.4493
CGW-42364,4.4493,4.4493
CGW-42365,4.4493,4.4493
CGW-42366,4.4493,4.4493
CGW-42372,5.668,5.668
CGW-42374,5.668,5.668
CGW-42375,5.668,5.668
CGW-42376,6.5933,6.5933
CGW-42504,4.756,4.756
CGW-42512,6.308,6.308
CGW-42514,5.86,5.86
CGW-42521,4.756,4.756
CGW-42525,4.6347,4.6347
CGW-42541,6.0453,6.0453
CGW-42561,6.0453,6.0453
CGW-42571,7.7467,7.7467
CGW-42701,8.516,8.516
CGW-42702,7.916,7.916
CGW-42704,8.516,8.516
CGW-42705,8.516,8.516
CGW-42710,10.8147,10.8147
CGW-42711,10.0533,10.0533
CGW-42712,9.484,9.484
CGW-42714,9.8827,9.8827
CGW-42715,10.0533,10.0533
CGW-42721,8.516,8.516
CGW-42722,8.516,8.516
CGW-42724,8.516,8.516
CGW-42725,8.516,8.516
CGW-42731,10.5453,10.5453
CGW-42732,9.8827,9.8827
CGW-42734,9.8827,9.8827
CGW-42735,9.8827,9.8827
CGW-42742,11.1853,11.1853
CGW-42744,11.1853,11.1853
CGW-42752,12.412,12.412
CGW-42754,13.3147,13.3147
CGW-43081,4.884,4.884
CGW-43084,4.884,4.884
CGW-43091,6.168,6.168
CGW-43094,6.408,6.408
CGW-43101,4.884,4.884
CGW-43104,4.884,4.884
CGW-43111,6.408,6.408
CGW-43114,6.408,6.408
CGW-43181,5.4467,5.4467
CGW-43184,5.44,5.44
CGW-43191,6.928,6.928
CGW-43194,6.928,6.928
CGW-45001,1.5213,1.5213
CGW-45002,1.356,1.356
CGW-45003,1.7747,1.7747
CGW-45004,1.7813,1.7813
CGW-45005,1.6067,1.6067
CGW-45006,1.98,1.98
CGW-45007,1.9307,1.9307
CGW-45008,3.0547,3.0547
CGW-45009,3.268,3.268
CGW-45010,1.2147,1.2147
CGW-45011,1.524,1.524
CGW-45012,1.6853,1.6853
CGW-45013,2.7893,2.7893
CGW-45014,1.4053,1.4053
CGW-45016,2.22,2.22
CGW-45017,2.2827,2.2827
CGW-45019,1.9933,1.9933
CGW-45020,2.1147,2.1147
CGW-45021,3.7413,3.7413
CGW-45022,2.4707,2.4707
CGW-45023,4.244,4.244
CGW-45024,3.4253,3.4253
CGW-45025,5.1907,5.1907
CGW-45027,5.9693,5.9693
CGW-45028,1.9667,1.9667
CGW-45030,2.464,2.464
CGW-45032,4.0507,4.0507
CGW-45038,4.18,4.18
CGW-45039,6.08,6.08
CGW-45043,3.2893,3.2893
CGW-45044,1.85,1.85
CGW-45045,1.196,1.196
CGW-45046,3.2747,3.2747
CGW-45047,3.9307,3.9307
CGW-45048,4.8627,4.8627
CGW-45049,6.608,6.608
CGW-45050,2.392,2.392
CGW-45051,2.392,2.392
CGW-45052,0.84,0.84
CGW-45053,1.0107,1.0107
CGW-45066,1.2747,1.2747
CGW-45071,5.54,5.54
CGW-45072,8.3347,8.3347
CGW-45081,7.4187,7.4187
CGW-45082,9.8467,9.8467
CGW-45085,1.196,1.196
CGW-45086,1.196,1.196
CGW-45087,1.7373,1.7373
CGW-45088,1.7373,1.7373
CGW-45089,8.8787,8.8787
CGW-45098,3.0973,3.0973
CGW-45100,5.668,5.668
CGW-45105,2.328,2.328
CGW-45106,2.5773,2.5773
CGW-45107,1.4387,1.4387
CGW-45108,3.36,3.36
CGW-45109,2.072,2.072
CGW-45110,3.8667,3.8667
CGW-45200,2.5493,2.5493
CGW-45201,4.0093,4.0093
CGW-45202,6.608,6.608
CGW-45203,4.8707,4.8707
CGW-48000,16.9107,16.9107
CGW-48001,0.5693,0.5693
CGW-48002,0.5627,0.5627
CGW-48004,0.52,0.52
CGW-48005,0.5053,0.5053
CGW-48006,0.484,0.484
CGW-48007,0.4693,0.4693
CGW-48008,11.748,11.748
CGW-48010,0.6573,0.6573
CGW-48011,0.5693,0.5693
CGW-48012,0.4733,0.4733
CGW-48013,0.5907,0.5907
CGW-48014,0.4733,0.4733
CGW-48015,0.4667,0.4667
CGW-48016,0.452,0.452
CGW-48017,0.452,0.452
CGW-48018,0.484,0.484
CGW-48020,0.9333,0.9333
CGW-48021,0.6173,0.6173
CGW-48022,0.5827,0.5827
CGW-48023,0.6693,0.6693
CGW-48024,0.5693,0.5693
CGW-48025,0.5213,0.5213
CGW-48026,0.5067,0.5067
CGW-48027,0.5067,0.5067
CGW-48028,0.5413,0.5413
CGW-48030,1.1787,1.1787
CGW-48031,1.048,1.048
CGW-48032,0.9453,0.9453
CGW-48033,0.904,0.904
CGW-48034,0.9253,0.9253
CGW-48035,0.932,0.932
CGW-48036,0.864,0.864
CGW-48037,0.9333,0.9333
CGW-48038,0.9333,0.9333
CGW-48039,0.904,0.904
CGW-48040,2.1427,2.1427
CGW-48041,2.0507,2.0507
CGW-48042,1.972,1.972
CGW-48044,1.716,1.716
CGW-48045,1.6667,1.6667
CGW-48046,1.6373,1.6373
CGW-48047,1.5947,1.5947
CGW-48049,1.5947,1.5947
CGW-48100,0.8827,0.8827
CGW-48101,0.788,0.788
CGW-48102,0.72,0.72
CGW-48103,0.776,0.776
CGW-48104,17.9907,17.9907
CGW-48105,17.444,17.444
CGW-48106,0.624,0.624
CGW-48110,0.9973,0.9973
CGW-48111,0.884,0.884
CGW-48112,0.8093,0.8093
CGW-48113,0.876,0.876
CGW-48114,0.7973,0.7973
CGW-48115,0.7693,0.7693
CGW-48116,0.7187,0.7187
CGW-48120,1.78,1.78
CGW-48121,1.5347,1.5347
CGW-48122,1.432,1.432
CGW-48123,1.552,1.552
CGW-48124,1.396,1.396
CGW-48125,1.332,1.332
CGW-48126,1.2467,1.2467
CGW-48141,2.5987,2.5987
CGW-48142,2.428,2.428
CGW-48144,2.0933,2.0933
CGW-48145,2.0013,2.0013
CGW-48146,1.9587,1.9587
CGW-48220,19.2173,19.2173
CGW-48221,21.1827,21.1827
CGW-48224,11.008,11.008
CGW-48225,13.2787,13.2787
CGW-48230,0.776,0.776
CGW-48231,0.7187,0.7187
CGW-48232,0.6693,0.6693
CGW-48234,0.584,0.584
CGW-48235,0.548,0.548
CGW-48236,0.5347,0.5347
CGW-48320,20.8267,20.8267
CGW-48321,17.9787,17.9787
CGW-48322,17.2667,17.2667
CGW-49000,16.1053,16.1053
CGW-49001,20.1493,20.1493
CGW-49002,18.2907,18.2907
CGW-49003,18.128,18.128
CGW-49004,20.968,20.968
CGW-49005,20.968,20.968
CGW-49007,20.8973,20.8973
CGW-49010,20.484,20.484
CGW-49016,5.2973,5.2973
CGW-49017,5.2973,5.2973
CGW-49018,5.152,5.152
CGW-49019,5.152,5.152
CGW-49021,5.724,5.724
CGW-49022,9.6013,9.6013
CGW-49023,8.8813,8.8813
CGW-49024,5.6387,5.6387
CGW-49026,5.7813,5.7813
CGW-49027,5.5173,5.5173
CGW-49028,6.9013,6.9013
CGW-49029,7.924,7.924
CGW-49030,5.084,5.084
CGW-49031,4.7293,4.7293
CGW-49032,5.216,5.216
CGW-49033,5.216,5.216
CGW-49035,5.7293,5.7293
CGW-49036,7.2413,7.2413
CGW-49037,5.6133,5.6133
CGW-49038,5.6133,5.6133
CGW-49039,6.1653,6.1653
CGW-49040,5.7293,5.7293
CGW-49042,6.5653,6.5653
CGW-49043,8.9093,8.9093
CGW-49501,18.7467,18.7467
CGW-49503,20.7187,20.7187
CGW-49508,19.2173,19.2173
CGW-49514,18.7893,18.7893
CGW-49515,18.7547,18.7547
CGW-49519,21.1827,21.1827
CGW-49521,19.2173,19.2173
CGW-52325,5.7667,5.7667
CGW-52331,7.5253,7.5253
CGW-52332,7.5253,7.5253
CGW-52334,7.5253,7.5253
CGW-52335,12.2827,12.2827
CGW-52361,7.3333,7.3333
CGW-52362,7.3333,7.3333
CGW-52364,7.3333,7.3333
CGW-52365,7.3333,7.3333
CGW-52371,7.5253,7.5253
CGW-52372,7.5253,7.5253
CGW-52374,7.5253,7.5253
CGW-52375,7.5253,7.5253
CGW-53052,9.1707,9.1707
CGW-53054,9.1707,9.1707
CGW-54001,4.208,4.208
CGW-54002,4.208,4.208
CGW-54004,4.528,4.528
CGW-54005,4.528,4.528
CGW-54012,6.0733,6.0733
CGW-54014,6.0733,6.0733
CGW-54015,6.0733,6.0733
CGW-54022,4.528,4.528
CGW-54025,4.528,4.528
CGW-54035,6.0733,6.0733
CGW-56002,4.664,4.664
CGW-56003,4.784,4.784
CGW-56004,4.664,4.664
CGW-56005,4.664,4.664
CGW-56006,4.784,4.784
CGW-56007,4.784,4.784
CGW-56008,4.784,4.784
CGW-56009,4.784,4.784
CGW-56013,5.012,5.012
CGW-56014,5.012,5.012
CGW-56017,5.012,5.012
CGW-56018,5.012,5.012
CGW-56019,4.884,4.884
CGW-56022,6.3587,6.3587
CGW-56023,6.3587,6.3587
CGW-56024,6.3587,6.3587
CGW-56025,6.3587,6.3587
CGW-56027,6.5213,6.5213
CGW-56028,6.5213,6.5213
CGW-56029,6.3587,6.3587
CGW-56035,10.2027,10.2027
CGW-56036,10.2027,10.2027
CGW-56185,12.012,12.012
CGW-56186,12.2827,12.2827
CGW-58000,13.9333,13.9333
CGW-58001,13.9333,13.9333
CGW-58002,13.9333,13.9333
CGW-58003,13.9333,13.9333
CGW-58004,18.1067,18.1067
CGW-58005,17.708,17.708
CGW-58006,17.708,17.708
CGW-58007,17.708,17.708
CGW-58008,18.1067,18.1067
CGW-58009,17.708,17.708
CGW-58010,18.1067,18.1067
CGW-58011,17.708,17.708
CGW-58012,17.708,17.708
CGW-59000,20.392,20.392
CGW-59025,17.444,17.444
CGW-59060,3.8093,3.8093
CGW-59061,3.1547,3.1547
CGW-59062,6.5,6.5
CGW-59063,5.66,5.66
CGW-59102,0.7187,0.7187
CGW-59103,0.7187,0.7187
CGW-59104,0.7187,0.7187
CGW-59105,0.692,0.692
CGW-59106,0.8973,0.8973
CGW-59107,0.9187,0.9187
CGW-59108,0.9187,0.9187
CGW-59200,7.9453,7.9453
CGW-59201,9.4987,9.4987
CGW-59202,13.1653,13.1653
CGW-59203,15.5933,15.5933
CGW-59204,8.8507,8.8507
CGW-59205,9.2987,9.2987
CGW-59206,14.952,14.952
CGW-59207,17.0813,17.0813
CGW-59208,9.6693,9.6693
CGW-59209,11.484,11.484
CGW-59503,0.9187,0.9187
CGW-59504,0.9893,0.9893
CGW-59506,1.8587,1.8587
CGW-59507,1.8587,1.8587
CGW-59524,0.5413,0.5413
CGW-59525,0.5413,0.5413
CGW-59527,0.5053,0.5053
CGW-59529,0.4773,0.4773
CGW-59536,0.8613,0.8613
CGW-59537,0.8613,0.8613
CGW-59539,0.7827,0.7827
CGW-59541,0.7267,0.7267
CGW-59610,0.9613,0.9613
CGW-59611,0.9893,0.9893
CGW-59612,0.9187,0.9187
CGW-59614,1.8587,1.8587
CGW-59615,1.808,1.808
CGW-59616,1.7307,1.7307
CGW-70000,2.5773,2.5773
CGW-70001,2.464,2.464
CGW-70002,2.4213,2.4213
CGW-70003,2.4213,2.4213
CGW-70004,3.5387,3.5387
CGW-70005,3.112,3.112
CGW-70006,3.3827,3.3827
CGW-70007,3.232,3.232
CGW-70008,3.112,3.112
CGW-70009,3.112,3.112
CGW-70010,3.9227,3.9227
CGW-70011,3.232,3.232
CGW-70012,3.8453,3.8453
CGW-70013,3.8093,3.8093
CGW-70014,3.688,3.688
CGW-70015,3.688,3.688
CGW-70016,4.628,4.628
CGW-70017,4.016,4.016
CGW-70018,5.1267,5.1267
CGW-70019,4.9773,4.9773
CGW-70020,4.784,4.784
CGW-70021,6.5427,6.5427
CGW-70022,7.96,7.96
CGW-70023,6.792,6.792
CGW-70024,6.3507,6.3507
CGW-70025,6.1587,6.1587
CGW-70026,8.6507,8.6507
CGW-70027,8.344,8.344
CGW-70028,7.8467,7.8467
CGW-70029,3.4253,3.4253
CGW-70030,3.04,3.04
CGW-70031,3.04,3.04
CGW-70032,4.172,4.172
CGW-70033,3.688,3.688
CGW-70034,3.596,3.596
CGW-70035,7.1987,7.1987
CGW-70036,6.316,6.316
CGW-70037,6.316,6.316
CGW-70038,3.9227,3.9227
CGW-70039,5.7747,5.7747
CGW-70040,14.0053,14.0053
CGW-70041,15.9627,15.9627
CGW-70042,15.7427,15.7427
CGW-70043,13.6773,13.6773
CGW-70044,9.2067,9.2067
CGW-70046,9.7547,9.7547
CGW-70047,16.1053,16.1053
CGW-70049,7.676,7.676
CGW-70050,7.832,7.832
CGW-70051,11.6907,11.6907
CGW-70052,9.2413,9.2413
CGW-70053,7.6187,7.6187
CGW-70054,11.8613,11.8613
CGW-70055,12.852,12.852
CGW-70057,5.3253,5.3253
CGW-70058,5.4613,5.4613
CGW-70059,5.3253,5.3253
CGW-70060,5.4613,5.4613
CGW-70061,5.3253,5.3253
CGW-70062,2.364,2.364
CGW-70063,2.3,2.3
CGW-70064,2.364,2.364
CGW-70065,2.3,2.3
CGW-70066,2.3,2.3
CGW-70067,2.3,2.3
CGW-70068,2.2493,2.2493
CGW-70069,2.2493,2.2493
CGW-70070,2.2493,2.2493
CGW-70071,2.2493,2.2493
CGW-70072,2.2493,2.2493
CGW-70073,2.2493,2.2493
CGW-70074,2.2493,2.2493
CGW-70075,2.2493,2.2493
CGW-70076,2.2493,2.2493
CGW-70077,2.2493,2.2493
CGW-70078,2.2493,2.2493
CGW-70079,2.2493,2.2493
CGW-70080,2.2493,2.2493
CGW-70081,2.2493,2.2493
CGW-70082,2.2493,2.2493
CGW-70083,2.2493,2.2493
CGW-70084,2.2493,2.2493
CGW-70085,2.2493,2.2493
CGW-70086,2.1853,2.1853
CGW-70087,2.1853,2.1853
CGW-70088,2.1853,2.1853
CGW-70089,2.2493,2.2493
CGW-70090,2.1853,2.1853
CGW-70091,2.1853,2.1853
CGW-70092,2.1853,2.1853
CGW-70093,2.1853,2.1853
CGW-70094,3.916,3.916
CGW-70095,5.6813,5.6813
CGW-70096,4.0227,4.0227
CGW-70097,5.76,5.76
CGW-70098,1.5947,1.5947
CGW-70099,2.0293,2.0293
CGW-70100,3.724,3.724
CGW-70101,2.3707,2.3707
CGW-70102,4.0373,4.0373
CGW-70103,4.0507,4.0507
CGW-70104,6.2227,6.2227
CGW-70105,4.9267,4.9267
CGW-70106,9.3627,9.3627
CGW-70107,13.0013,13.0013
CGW-70108,17.572,17.572
CGW-70109,19.608,19.608
CGW-70110,3.7453,3.7453
CGW-70111,4.2507,4.2507
CGW-70112,4.564,4.564
CGW-70113,5.5747,5.5747
CGW-70114,2.2,2.2
CGW-70115,2.556,2.556
CGW-70116,3.04,3.04
CGW-70117,8.52,8.52
CGW-70118,9.0053,9.0053
CGW-70119,9.224,9.224
CGW-70120,6.8987,6.8987
CGW-70121,8.4227,8.4227
CGW-70122,6.9133,6.9133
CGW-70123,8.48,8.48
CGW-70124,6.7853,6.7853
CGW-70125,8.352,8.352
CGW-71000,1.9587,1.9587
CGW-71001,1.9587,1.9587
CGW-71002,1.9587,1.9587
CGW-71033,1.688,1.688
CGW-71034,1.688,1.688
CGW-71035,1.688,1.688
CGW-71036,1.688,1.688
CGW-71040,2.4,2.4
CGW-71041,2.5627,2.5627
CGW-71042,2.5627,2.5627
CGW-71043,2.5627,2.5627
CGW-71088,2.848,2.848
CGW-71089,2.812,2.812
CGW-71090,2.812,2.812
CGW-71091,2.812,2.812
CGW-71114,4.0507,4.0507
CGW-71115,3.9587,3.9587
CGW-71116,3.9587,3.9587
CGW-71147,5.3893,5.3893
CGW-71148,4.9773,4.9773
CGW-71149,5.6747,5.6747
CGW-71150,5.6747,5.6747
CH1-212-BULK,19.6317,19.6317
CH1-3017-BULK,17.044,17.044
CH1-3026-BULK,17.2093,17.2093
CH1-3037-BULK,21.616,21.616
CH1-307-BULK,15.0093,15.0093
CH1-317-BULK,18.2659,18.2659
CH1-326-BULK,17.7951,17.7951
CH1-337-BULK,16.4354,16.4354
CH1-338-BULK,17.622,17.622
CH1-356-BULK,21.0187,21.0187
CH1-357-BULK,19.0183,19.0183
CH1-386-BULK,19.7987,19.7987
CH1-410-BULK,15.0317,15.0317
CH1-412-BULK,9.9024,9.9024
CH1-415-BULK,12.9854,12.9854
CH1-420-BULK,11.8817,11.8817
CH1-420CB-BULK,20.9787,20.9787
CH1-421-BULK,14.622,14.622
CH1-422-BULK,11.2683,11.2683
CH1-424-BULK,11.9683,11.9683
CH1-426-BULK,10.3378,10.3378
CH1-428-BULK,12.378,12.378
CH1-430-BULK,12.361,12.361
CH1-430CB-BULK,21.5533,21.5533
CH1-432-BULK,12.1829,12.1829
CH1-435-BULK,19.1439,19.1439
CH1-436-BULK,16.0537,16.0537
CH1-437-BULK,17.7512,17.7512
CH1-440-BULK,14.0256,14.0256
CH1-442-BULK,12.3049,12.3049
CH1-447-BULK,21.0244,21.0244
CH1-516-BULK,15.2213,15.2213
CH1-526-BULK,8.8756,8.8756
CH1-5410-BULK,15.389,15.389
CH1-546-BULK,12.7622,12.7622
CH1-548-BULK,14.5744,14.5744
CH1-558-BULK,19.3533,19.3533
CH1-61CB,6.1,6.1
CH1-718-BULK,16.172,16.172
CH1-738-BULK,18.0787,18.0787
CH1-804-BULK,15.1387,15.1387
CH1-806W-CLAM,19.2933,19.2933
CH1-808W-BULK,17.764,17.764
CH1-808W-CLAM,21.2893,21.2893
CH1-810W-BULK,21.616,21.616
CH1-908,17.3253,17.3253
CH1-909-BULK,20.408,20.408
CH1-927T,8.2293,8.2293
CH1-958,15.392,15.392
CH1-BOCB,3.228,3.228
CH1-GL10-BULK,10.2805,10.2805
CH1-GL12-BULK,13.8085,13.8085
CH1-GL6-BULK,10.2453,10.2453
CH1-N120CB,5.4067,5.4067
CH1-N132CB,5.4067,5.4067
CH1-N140CB,5.4067,5.4067
CH1-N316CB,5.4067,5.4067
CH1-N380CB,5.4067,5.4067
CH1-N516CB,5.4067,5.4067
CH1-N716CB,5.4067,5.4067
CH1-P104CB,3.2893,3.2893
CH1-P201CB,3.2893,3.2893
CH1-P204CB,3.2893,3.2893
CH1-P206CB,3.2893,3.2893
CH1-P306CB,4.9413,4.9413
CH1-S141CB,3.2893,3.2893
CH1-S144CB,3.2893,3.2893
CH1-S146CB,3.2893,3.2893
CH1-S364CB,3.2893,3.2893
CH1-S366CB,3.2893,3.2893
CH1-S368CB,3.2893,3.2893
CH1-S388CB,4.9413,4.9413
CH2-1002,10.3073,10.3073
CH2-1046,17.1841,17.1841
CH2-20075,20.3333,20.3333
CH2-6-1866,14.5037,14.5037
CH2-6-1945,12.408,12.408
CH2-6-5379,4.07,4.07
CH2-6-6000,5.5402,5.5402
CH2-6-6003,3.6307,3.6307
CHA-514,2.808,2.808
CHA-516,2.808,2.808
CHA-518,8.3787,8.3787
CHA-520,10.756,10.756
CHA-523,7.3693,7.3693
CHA-543,11.168,11.168
CHA-569,9.1413,9.1413
CHA-589,10.2733,10.2733
CHE-ES1015,15.1667,15.1667
CHE-ES1017,14.6187,14.6187
CHE-ES1613,17.38,17.38
CHE-ES1620,17.7573,17.7573
CHE-ES2425,11.4867,11.4867
CHH-10008,8.9573,8.9573
CHH-10009,11.616,11.616
CHH-10011,14.3573,14.3573
CHH-10012,16.996,16.996
CHH-10026,14.8787,14.8787
CHH-10028,18.292,18.292
CHH-12001,16.184,16.184
CHH-15024,10.6609,10.6609
CHH-20521,10.7053,10.7053
CHH-20541,10.7053,10.7053
CHH-20561,12.816,12.816
CHH-20581,14.9947,14.9947
CHH-21151-S,4.6733,4.6733
CHH-21360,17.6947,17.6947
CHH-21380,21.1773,21.1773
CHH-21400,21.1773,21.1773
CHH-25541,21.184,21.184
CHH-27911,0.1517,0.1517
CHH-27913,0.1586,0.1586
CHH-2799GN,0.2713,0.2713
CHH-2799PN,0.1517,0.1517
CHH-40081,0.1533,0.1533
CHH-40082,0.1693,0.1693
CHH-40083,0.2307,0.2307
CHH-40084,0.384,0.384
CHH-40085,0.4293,0.4293
CHI-A046050,9.628,9.628
CHI-A046064,7.4307,7.4307
CHI-A046073,6.5,6.5
CHI-NP123901,17.4733,17.4733
CHI-NP123905,20.4227,20.4227
CLC-110USA,10.4907,10.4907
CLC-1119,12.4373,12.4373
CLC-1540,20.424,20.424
CLC-5000L,12.6425,12.6425
CLC-5000M,12.6425,12.6425
CLC-5000XL,12.6425,12.6425
CLC-5020,14.2573,14.2573
CLC-G361,21.6184,21.6184
CLC-I370X3,19.4773,19.4773
CLI-10095,11.7061,11.7061
CLI-11030,10.3627,10.3627
CLI-11039,13.5693,13.5693
CLI-11045,12.7067,12.7067
CLI-12090,10.228,10.228
CLI-15000,7.5867,7.5867
CLO-02490,15.3622,15.3622
CMC-2218,21.32,21.32
CMC-2230,2.3067,2.3067
CMC-48949,17.43,17.43
CMC-495116,10.4256,10.4256
CMC-4X406,5.232,5.232
CMC-4X410,7.9413,7.9413
CMC-595523,4.832,4.832
CMC-595525,9.3347,9.3347
CMC-595528,14.5867,14.5867
CMC-62373,13.58,13.58
CMC-M1195,8.76,8.76
CMC-M1200,9.4107,9.4107
CMC-M1205,9.44,9.44
CMC-M1211,11.85,11.85
CMC-M1220,11.22,11.22
CMC-M1225,14.75,14.75
CMC-M1230,17.96,17.96
CMC-M1646,5.72,5.72
CMC-M1647,6.2173,6.2173
CMC-M1648,6.88,6.88
CMC-M1649,8.604,8.604
CMC-M1650,9.8667,9.8667
CMC-M1651,15.6133,15.6133
CMC-M204A,6.4373,6.4373
CMC-M2246,12.0893,12.0893
CMC-M2247D,12.7787,12.7787
CMC-M2248,13.6213,13.6213
